what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1262731066765
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1262731066828
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1262731189281
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1262731191031
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1262731191046
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1262731191125
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1262731210781
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20080514-1542,org.eclipse.ui.externaltools,1262731212625
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1262731215328
started,bundle,org.eclipse.jdt.debug,3.4.0.v20080604,org.eclipse.jdt.debug,1262731218546
started,bundle,org.eclipse.jdt.debug.ui,3.3.0.v20080603,org.eclipse.jdt.debug.ui,1262731218640
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1262731230984
failed,command,org.eclipse.ui.externaltools,3.2.0.v20080514-1542,org.eclipse.ui.externalTools.commands.OpenExternalToolsConfigurations,1262731231031
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1262731232640
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1262731232640
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1262731232734
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1262731251250
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1262731252343
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1262731407031
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1262731408906
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PropertiesFileEditor,1262731409171
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.save,1262731420281
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1262731422453
opened,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1262731425187
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1262731425328
